year,month,day,hour,temp,feelslike,precip,windgust,windspeed,winddir,cloudcover,solarradiation,solarenergy
2022,10,4,11,15.0,14.4,0.26,20.7,12.7,139.1,89.1,109.5,98.7
2022,10,4,12,16.4,18.3,0.12,12.7,6.4,243.5,75.2,185.8,119.5
2022,10,4,13,16.9,18.3,0.13,5.5,3.4,352.6,35.4,187.3,139.8
2022,10,4,14,19.1,19.6,0.04,5.0,2.6,316.0,44.6,244.7,162.8
2022,10,4,15,20.9,21.8,0.28,14.6,10.8,167.0,35.2,117.3,71.5
2022,10,4,16,7.4,8.5,0.12,12.9,6.9,12.6,57.9,67.2,36.1
2022,10,4,17,1.7,1.2,0.2,2.6,1.9,279.9,37.9,63.8,25.4
2022,10,4,18,15.7,14.4,0.09,19.9,13.6,303.2,75.0,119.9,74.0
2022,10,4,19,11.2,12.0,0.17,16.9,12.7,157.1,90.6,246.9,189.4
2022,10,4,20,13.7,12.1,0.13,2.9,0.9,254.7,82.7,188.4,33.9
2022,10,4,21,20.7,21.4,0.3,5.9,2.6,141.5,87.8,128.0,25.0
2022,10,4,22,12.7,14.5,0.1,7.0,6.6,52.5,35.5,189.3,37.1
2022,10,4,23,20.5,22.4,0.26,13.9,7.2,291.1,36.5,79.3,65.1
2022,10,5,0,16.0,16.6,0.01,2.6,0.3,122.9,23.0,216.8,198.3
2022,10,5,1,20.1,20.6,0.27,9.4,8.2,25.1,50.7,80.1,76.4
2022,10,5,2,21.2,21.6,0.25,23.7,14.1,174.7,15.6,243.1,135.6
2022,10,5,3,12.3,13.1,0.25,9.3,7.1,147.1,94.9,90.3,22.7
2022,10,5,4,12.3,10.6,0.05,17.4,10.3,187.2,81.3,71.1,33.8
2022,10,5,5,11.2,12.9,0.25,3.2,2.9,48.5,42.2,118.9,84.5
2022,10,5,6,18.5,17.9,0.05,16.0,14.9,249.1,82.5,190.6,22.4
2022,10,5,7,13.2,11.9,0.27,14.2,12.4,63.6,82.0,160.8,142.7
2022,10,5,8,10.3,10.9,0.23,22.2,13.3,287.4,82.6,183.6,38.4
2022,10,5,9,14.7,15.9,0.15,16.1,12.9,54.3,99.0,131.9,48.6
2022,10,5,10,10.0,11.6,0.24,14.8,10.9,64.0,89.1,127.7,18.4
2022,10,5,11,11.0,9.2,0.11,14.5,12.1,170.5,5.8,231.4,99.5
2022,10,5,12,13.4,14.3,0.07,7.2,6.4,113.7,71.0,244.8,183.6
2022,10,5,13,10.7,12.6,0.07,4.5,4.2,74.8,15.1,84.3,31.8
2022,10,5,14,2.5,3.2,0.07,4.2,1.5,21.5,56.8,75.3,49.9
2022,10,5,15,21.5,22.4,0.27,18.5,14.4,224.5,28.3,104.3,14.5
2022,10,5,16,18.6,19.1,0.09,21.0,12.0,49.2,35.9,113.6,50.2
2022,10,5,17,12.4,10.6,0.19,16.9,11.4,292.2,43.2,91.1,30.1
2022,10,5,18,21.1,21.2,0.06,6.4,3.6,11.9,34.6,224.8,23.5
2022,10,5,19,5.2,4.7,0.17,24.4,14.6,225.9,38.5,112.6,25.9
2022,10,5,20,17.3,17.6,0.17,19.4,12.4,185.1,68.9,187.6,95.5
2022,10,5,21,19.0,17.1,0.04,19.5,11.1,76.1,73.1,149.4,51.1
2022,10,5,22,10.2,10.8,0.24,18.1,12.3,264.1,95.1,184.2,66.3
2022,10,5,23,20.0,18.3,0.22,9.8,5.3,86.9,59.4,63.5,52.8
2022,10,6,0,8.6,10.1,0.16,23.5,14.0,130.2,60.1,147.7,52.3
2022,10,6,1,10.7,10.7,0.24,5.2,4.2,25.5,39.2,66.2,39.9
2022,10,6,2,25.4,27.1,0.07,14.2,6.6,99.8,5.3,230.7,147.0
2022,10,6,3,11.0,9.4,0.28,6.5,0.4,23.6,40.8,58.9,8.4
2022,10,6,4,19.9,20.2,0.09,21.8,14.4,247.1,92.2,242.3,33.8
2022,10,6,5,25.4,27.0,0.11,11.4,5.7,199.5,42.3,158.1,154.6
2022,10,6,6,6.9,6.8,0.13,19.3,14.6,133.0,21.6,52.9,18.1
2022,10,6,7,12.4,11.9,0.26,6.6,0.4,257.3,83.9,225.6,60.7
2022,10,6,8,15.7,16.2,0.0,15.3,6.3,285.2,97.8,115.9,49.9
2022,10,6,9,16.6,16.3,0.26,10.3,10.1,303.3,27.7,53.0,8.5
2022,10,6,10,20.9,19.7,0.11,10.2,6.5,149.9,40.1,187.5,176.2
2022,10,6,11,14.5,12.8,0.04,5.8,2.8,265.8,49.6,113.5,70.5
2022,10,6,12,19.1,17.8,0.17,15.9,8.5,98.8,59.9,172.0,77.5
2022,10,6,13,12.0,11.2,0.14,18.8,14.8,134.9,24.5,167.9,47.5
2022,10,6,14,14.6,13.4,0.26,10.7,7.4,291.5,3.3,202.5,164.2
2022,10,6,15,6.2,5.7,0.25,17.5,9.0,100.9,12.6,71.8,12.7
2022,10,6,16,20.2,19.0,0.14,13.9,5.7,223.6,75.0,62.7,11.4
2022,10,6,17,13.8,12.2,0.17,8.5,6.1,132.2,0.4,174.4,136.4
2022,10,6,18,12.8,12.1,0.21,13.1,10.3,51.7,37.3,161.8,144.1
2022,10,6,19,15.5,16.4,0.12,3.9,0.8,104.7,17.4,108.9,16.1
2022,10,6,20,20.1,20.7,0.0,12.1,6.3,87.8,35.9,241.7,35.8
2022,10,6,21,14.7,16.6,0.25,5.1,2.0,182.1,99.3,99.5,47.2
2022,10,6,22,12.3,12.4,0.12,0.5,0.0,161.7,1.6,58.5,36.7
2022,10,6,23,19.1,19.4,0.22,11.4,7.3,33.6,79.0,207.6,175.5
2022,10,7,0,25.4,26.3,0.08,13.2,6.1,322.4,92.3,125.4,23.5
2022,10,7,1,18.1,18.1,0.13,20.0,14.9,93.2,56.2,216.0,132.7
2022,10,7,2,22.2,21.6,0.07,12.4,10.7,292.3,79.2,158.6,45.1
2022,10,7,3,4.1,5.6,0.06,8.2,3.5,16.0,27.2,89.4,36.6
2022,10,7,4,21.9,22.4,0.19,14.4,8.6,139.4,1.9,174.3,165.0
2022,10,7,5,12.7,10.9,0.06,9.8,2.3,228.4,25.0,161.5,135.2
2022,10,7,6,6.9,6.2,0.08,16.5,14.1,334.4,6.0,88.3,85.5
2022,10,7,7,14.7,15.7,0.16,10.8,1.1,210.1,14.4,95.6,59.5
2022,10,7,8,24.5,23.5,0.2,7.4,2.9,76.8,73.2,247.2,77.7
2022,10,7,9,11.4,11.8,0.15,16.8,7.6,118.3,63.2,164.4,54.8
2022,10,7,10,15.7,16.5,0.17,9.3,8.8,353.8,32.4,225.6,81.5
2022,10,7,11,19.5,18.2,0.13,10.9,3.3,46.5,40.8,95.9,33.1
2022,10,7,12,17.2,17.5,0.23,10.4,8.4,15.6,20.5,192.2,61.7
2022,10,7,13,13.7,12.5,0.14,21.2,12.2,311.0,79.0,172.0,78.4
2022,10,7,14,18.7,20.6,0.12,9.1,7.1,224.5,24.3,151.3,39.0
2022,10,7,15,8.5,8.4,0.2,12.2,8.7,284.5,25.7,79.0,34.9
2022,10,7,16,14.0,13.3,0.12,12.1,9.7,122.5,12.7,170.3,101.4
2022,10,7,17,14.1,13.3,0.19,14.7,6.1,271.1,98.7,162.6,78.0
2022,10,7,18,19.0,17.2,0.05,11.6,5.5,295.3,7.0,161.9,44.4
2022,10,7,19,18.7,17.1,0.07,10.6,1.5,313.6,78.0,216.8,90.0
2022,10,7,20,11.9,13.5,0.2,14.5,12.1,353.3,27.6,59.0,23.4
2022,10,7,21,8.1,6.3,0.08,15.6,10.8,238.6,67.9,71.5,52.7
2022,10,7,22,18.7,18.1,0.25,19.4,10.3,325.4,20.5,82.9,47.6
2022,10,7,23,26.6,27.1,0.13,13.3,6.3,52.0,95.7,100.2,79.6
2022,10,8,0,22.2,23.8,0.18,9.4,2.2,283.0,80.6,109.9,41.1
2022,10,8,1,23.1,22.1,0.16,18.0,11.3,186.5,65.3,142.2,14.6
2022,10,8,2,19.1,19.1,0.29,18.1,12.4,127.9,67.5,77.4,63.2
2022,10,8,3,16.4,18.0,0.25,15.6,9.8,266.4,78.7,209.1,85.7
2022,10,8,4,21.0,22.5,0.15,3.8,1.9,299.0,38.8,72.8,53.5
2022,10,8,5,19.5,17.7,0.14,3.5,0.1,20.3,19.1,69.7,33.7
2022,10,8,6,8.2,8.0,0.27,12.7,5.2,319.9,81.1,146.9,120.5
2022,10,8,7,19.6,20.8,0.01,14.7,5.1,275.1,91.0,186.2,60.2
2022,10,8,8,12.9,13.2,0.14,7.3,0.6,93.2,67.9,233.1,196.2
2022,10,8,9,10.5,9.3,0.18,8.4,1.6,216.6,29.2,205.7,60.0
2022,10,8,10,15.9,17.7,0.03,7.5,6.7,330.4,87.3,226.8,173.8
2022,10,8,11,12.8,14.5,0.08,21.4,13.3,142.7,14.7,80.5,34.6
2022,10,8,12,10.9,10.3,0.09,11.9,7.3,246.5,33.3,156.9,55.8
2022,10,8,13,13.4,11.9,0.15,9.4,5.6,206.6,7.3,57.3,51.8
2022,10,8,14,20.9,20.9,0.08,18.3,11.7,91.4,72.0,104.8,96.1
2022,10,8,15,9.4,10.9,0.13,7.5,4.9,254.6,89.1,174.4,32.1
2022,10,8,16,17.3,17.0,0.17,18.7,14.0,13.6,91.5,166.6,109.2
2022,10,8,17,5.7,4.3,0.11,12.4,4.1,254.3,67.6,191.9,171.5
2022,10,8,18,19.9,21.2,0.15,19.9,10.2,75.4,46.6,154.9,97.7
2022,10,8,19,10.9,10.8,0.15,18.4,9.2,212.4,53.1,249.4,38.4
2022,10,8,20,9.7,9.0,0.21,0.6,0.2,117.4,21.1,157.8,128.3
2022,10,8,21,16.4,15.2,0.13,13.1,9.0,153.0,27.4,120.9,19.4
2022,10,8,22,11.3,13.0,0.28,3.6,2.5,258.5,20.0,159.3,68.8
2022,10,8,23,9.4,10.3,0.17,5.8,1.2,16.6,72.3,89.1,11.0
2022,10,9,0,12.5,13.5,0.25,17.0,13.4,325.1,15.5,214.6,209.6
2022,10,9,1,15.5,16.3,0.23,16.7,10.0,237.5,48.9,187.5,126.2
2022,10,9,2,15.8,15.9,0.06,9.6,2.2,59.9,27.9,155.2,142.3
2022,10,9,3,6.1,5.7,0.11,18.2,13.1,243.8,20.3,168.2,17.2
2022,10,9,4,12.0,13.3,0.13,15.6,12.2,138.4,12.6,117.6,77.3
2022,10,9,5,17.1,15.3,0.14,19.8,12.2,161.7,98.3,135.3,63.9
2022,10,9,6,19.4,21.2,0.17,11.6,9.5,289.1,13.4,208.1,135.2
2022,10,9,7,13.8,14.5,0.0,18.5,13.1,298.2,82.5,67.2,55.0
2022,10,9,8,13.3,11.6,0.08,12.2,2.7,90.8,97.0,209.5,26.9
2022,10,9,9,9.2,7.3,0.3,10.1,2.7,200.8,34.9,84.1,16.8
2022,10,9,10,13.5,13.4,0.16,6.2,3.4,105.4,11.6,210.7,126.4
2022,10,9,11,13.1,11.9,0.27,16.8,8.9,339.1,0.3,138.5,121.2
2022,10,9,12,11.0,10.5,0.22,9.7,1.3,145.7,27.3,247.1,40.7
2022,10,9,13,21.5,22.4,0.3,8.3,5.6,53.2,77.5,164.5,30.3
2022,10,9,14,20.7,21.9,0.0,11.9,6.9,303.2,34.2,176.3,90.9
2022,10,9,15,10.7,10.2,0.09,17.8,8.3,98.1,14.5,200.0,55.4
2022,10,9,16,11.1,10.6,0.0,16.3,13.0,311.2,7.8,213.7,42.2
2022,10,9,17,11.4,12.9,0.25,6.8,6.5,57.4,93.6,157.3,52.7
2022,10,9,18,12.2,12.2,0.22,5.2,2.0,291.6,73.7,113.3,74.0
2022,10,9,19,11.8,11.6,0.21,9.9,0.4,224.1,15.6,151.7,136.8
2022,10,9,20,10.4,11.7,0.26,5.5,2.0,19.0,17.8,164.9,26.7
2022,10,9,21,14.2,13.7,0.18,8.9,4.5,253.7,5.6,208.5,194.9
2022,10,9,22,12.9,14.1,0.14,14.3,11.0,211.4,10.2,235.8,226.1
2022,10,9,23,16.9,16.3,0.07,15.8,9.7,356.9,64.6,116.4,97.7
2022,10,10,0,14.6,14.6,0.07,2.0,1.7,254.4,14.3,221.2,219.7
2022,10,10,1,9.8,11.4,0.02,14.9,5.6,209.9,37.9,134.5,76.5
2022,10,10,2,12.5,11.5,0.11,12.3,8.0,191.6,20.6,234.9,128.1
2022,10,10,3,14.9,15.1,0.21,8.9,0.0,309.6,53.9,240.2,170.3
2022,10,10,4,12.5,11.9,0.28,7.1,1.0,77.8,68.2,111.4,25.4
2022,10,10,5,10.9,12.2,0.11,14.8,5.7,127.9,64.9,61.1,18.4
2022,10,10,6,3.5,4.3,0.19,14.0,10.5,108.7,80.7,116.0,22.6
2022,10,10,7,11.2,12.6,0.12,13.9,4.7,172.8,9.9,235.4,170.5
2022,10,10,8,15.9,15.7,0.15,14.7,14.2,66.6,71.0,96.4,69.5
2022,10,10,9,11.8,13.6,0.27,14.0,12.2,104.7,45.7,107.0,35.1
2022,10,10,10,18.0,16.1,0.11,8.0,5.1,45.3,63.1,170.1,134.9
2022,10,10,11,15.8,14.1,0.25,1.2,0.3,28.2,88.7,222.6,98.1
2022,10,10,12,8.5,8.7,0.11,19.3,9.5,313.4,20.2,105.8,54.4
2022,10,10,13,4.7,4.8,0.21,16.1,14.2,282.9,49.9,170.6,121.4
2022,10,10,14,12.0,11.5,0.24,9.9,1.9,97.6,81.4,55.9,46.6
2022,10,10,15,10.6,10.0,0.2,8.9,0.6,175.3,39.8,72.6,14.2
2022,10,10,16,10.0,11.5,0.14,19.8,12.3,184.2,73.0,118.5,99.1
2022,10,10,17,19.1,19.5,0.26,12.5,4.1,93.2,49.3,198.1,90.2
2022,10,10,18,20.0,20.1,0.07,7.2,0.3,264.1,59.5,165.8,99.8
2022,10,10,19,15.4,16.9,0.15,8.5,5.6,64.3,41.4,75.6,26.7
2022,10,10,20,17.3,17.0,0.08,7.6,2.9,238.8,98.4,198.7,133.3
2022,10,10,21,14.2,12.2,0.28,11.6,8.3,3.9,26.0,135.3,57.7
2022,10,10,22,24.1,24.8,0.17,12.3,8.5,275.9,99.4,215.0,75.8
2022,10,10,23,20.2,21.3,0.26,5.1,1.2,288.6,30.1,191.2,29.2
2022,10,11,0,19.8,18.3,0.16,14.8,8.3,133.5,48.6,228.1,191.1
2022,10,11,1,21.2,21.4,0.02,19.6,11.1,275.2,10.0,200.3,69.7
2022,10,11,2,14.8,15.5,0.03,5.7,4.7,209.6,11.2,243.7,34.0
2022,10,11,3,20.4,21.5,0.04,11.9,8.8,283.8,45.4,110.4,77.0
2022,10,11,4,11.8,10.9,0.03,15.5,13.0,188.8,7.8,244.9,129.5
2022,10,11,5,23.1,24.9,0.1,9.6,8.3,144.0,81.8,154.4,143.8
2022,10,11,6,11.1,11.4,0.3,2.6,2.2,62.2,65.6,68.6,41.6
2022,10,11,7,20.8,18.9,0.07,8.3,3.6,222.9,63.5,60.3,48.7
2022,10,11,8,19.7,17.7,0.16,21.6,12.7,359.6,74.3,69.9,10.0
2022,10,11,9,18.1,16.5,0.0,10.6,10.3,135.6,26.9,217.2,30.7
2022,10,11,10,14.9,16.9,0.1,13.6,13.5,169.3,1.8,132.8,13.3
2022,10,11,11,11.6,12.7,0.12,9.1,7.1,247.4,22.5,186.0,159.5
2022,10,11,12,18.4,17.9,0.23,7.3,6.2,63.9,45.5,184.9,25.7
2022,10,11,13,11.1,10.7,0.22,15.4,14.9,307.8,47.5,195.4,194.9
2022,10,11,14,15.3,14.7,0.11,14.4,6.3,12.4,76.0,99.5,59.6
2022,10,11,15,11.0,12.3,0.24,12.7,10.6,188.3,87.4,229.1,154.9
2022,10,11,16,16.2,15.1,0.09,6.8,2.3,248.0,34.3,241.3,214.6
2022,10,11,17,16.2,15.6,0.08,12.6,6.6,344.0,33.4,172.7,34.3
2022,10,11,18,5.2,7.0,0.24,19.8,13.1,231.9,51.9,99.9,20.2
2022,10,11,19,9.2,11.0,0.01,13.3,12.8,1.2,27.5,69.6,59.0
2022,10,11,20,13.2,14.4,0.06,23.8,14.0,229.3,81.2,172.2,40.9
2022,10,11,21,20.1,19.4,0.18,15.5,12.7,256.7,58.9,124.6,77.3
2022,10,11,22,15.8,15.9,0.17,7.2,3.4,53.5,22.6,114.8,14.0
2022,10,11,23,12.0,10.3,0.04,7.6,6.4,165.1,35.2,95.8,32.7
2022,10,12,0,14.1,14.7,0.09,8.8,3.7,301.7,29.5,219.9,158.2
2022,10,12,1,18.0,19.0,0.1,15.0,8.4,115.2,55.7,79.4,48.6
2022,10,12,2,9.0,10.9,0.16,16.7,10.9,237.6,35.0,200.1,75.5
2022,10,12,3,10.9,11.8,0.03,16.2,7.3,303.6,55.6,64.5,23.1
2022,10,12,4,9.0,9.6,0.23,7.6,6.5,268.8,44.8,53.3,10.0
2022,10,12,5,18.8,20.6,0.09,12.4,5.5,126.2,48.2,154.3,60.7
2022,10,12,6,2.8,3.2,0.1,8.5,1.7,91.5,35.2,210.7,108.9
2022,10,12,7,22.5,24.3,0.21,6.2,4.6,51.8,78.4,145.5,92.4
2022,10,12,8,17.9,16.9,0.29,12.1,7.7,82.9,92.1,81.9,37.7
2022,10,12,9,6.4,5.9,0.04,12.9,11.9,284.0,41.3,159.4,154.7
2022,10,12,10,17.9,16.5,0.04,6.2,1.9,263.1,27.8,56.9,9.8
2022,10,12,11,18.9,17.8,0.24,9.6,7.4,307.4,96.0,204.5,200.7
2022,10,12,12,7.5,7.1,0.07,14.1,5.9,49.2,5.4,160.8,23.3
2022,10,12,13,16.1,17.7,0.23,19.6,13.6,314.4,55.8,191.2,131.0
2022,10,12,14,13.4,13.0,0.03,5.0,1.2,294.7,55.3,206.3,33.0
2022,10,12,15,12.2,13.3,0.29,17.5,8.0,102.4,22.2,154.8,59.2
2022,10,12,16,8.3,8.7,0.24,16.2,12.3,198.0,70.3,200.6,105.5
2022,10,12,17,5.8,4.3,0.24,11.7,10.9,102.5,96.8,110.1,67.0
2022,10,12,18,13.1,12.0,0.26,11.5,10.4,147.4,68.5,109.8,21.2
2022,10,12,19,16.1,14.4,0.23,14.7,6.0,304.5,62.1,130.8,56.7
2022,10,12,20,13.8,12.4,0.07,5.8,5.3,183.2,84.4,156.8,108.7
2022,10,12,21,7.5,8.2,0.03,6.4,0.2,13.5,50.1,225.8,101.4
2022,10,12,22,15.0,14.0,0.3,13.0,3.7,140.4,32.4,220.2,156.3
2022,10,12,23,11.3,11.4,0.2,7.0,1.3,257.7,35.9,107.6,21.4
2022,10,13,0,19.7,18.9,0.27,6.1,2.8,75.6,95.8,216.8,73.1
2022,10,13,1,18.4,19.8,0.27,15.4,8.7,325.7,87.5,232.5,66.4
2022,10,13,2,15.7,14.8,0.17,21.3,13.1,52.1,95.6,102.0,12.3
2022,10,13,3,24.2,22.3,0.04,9.2,5.5,356.5,50.9,113.7,91.2
2022,10,13,4,22.2,23.1,0.15,15.0,7.7,312.1,4.3,205.5,80.8
2022,10,13,5,17.1,17.6,0.06,15.5,5.9,77.1,91.1,83.0,53.5
2022,10,13,6,10.7,10.2,0.17,9.4,9.0,72.0,76.8,102.7,90.6
2022,10,13,7,14.9,15.4,0.2,9.6,9.5,329.9,9.5,225.7,148.4
2022,10,13,8,6.5,5.3,0.2,16.2,14.0,46.4,71.0,138.9,26.3
2022,10,13,9,26.1,25.9,0.23,12.7,6.5,131.8,2.4,92.7,86.0
2022,10,13,10,17.3,16.2,0.02,10.0,4.9,338.4,1.3,238.5,207.1
2022,10,13,11,19.2,17.9,0.11,14.7,10.5,89.7,45.5,152.0,40.3
2022,10,13,12,13.2,13.8,0.06,10.1,9.3,52.5,38.9,183.4,179.9
2022,10,13,13,16.2,17.8,0.3,8.4,7.0,242.2,8.0,200.7,103.6
2022,10,13,14,21.6,20.7,0.1,1.6,0.3,118.7,44.7,70.1,27.6
2022,10,13,15,6.1,7.0,0.05,3.0,2.8,219.2,58.2,56.8,32.9
2022,10,13,16,16.6,14.7,0.16,11.5,5.8,0.8,77.7,79.9,54.3
2022,10,13,17,19.6,20.7,0.19,19.1,13.7,180.9,32.7,113.5,112.4
2022,10,13,18,6.7,7.7,0.16,20.5,12.0,9.4,99.1,153.7,41.7
2022,10,13,19,16.9,17.8,0.23,2.9,1.3,100.9,7.3,123.0,25.4
2022,10,13,20,8.9,10.1,0.26,13.7,5.7,267.1,48.8,181.8,33.2
2022,10,13,21,19.1,18.6,0.02,14.9,5.0,177.3,60.5,248.6,74.2
2022,10,13,22,15.3,17.1,0.25,14.3,11.0,189.7,13.4,81.0,34.8
2022,10,13,23,22.7,24.4,0.12,8.4,6.5,305.2,73.4,191.3,33.7
2022,10,14,0,14.8,14.4,0.14,15.5,7.2,356.3,55.1,216.2,185.2
2022,10,14,1,16.9,17.6,0.1,17.9,11.9,100.6,6.1,73.2,54.7
2022,10,14,2,5.6,7.4,0.1,11.8,2.1,233.5,53.5,121.7,49.4
2022,10,14,3,14.7,16.3,0.19,13.6,7.4,31.3,8.1,121.8,33.6
2022,10,14,4,14.1,13.6,0.1,19.5,11.7,323.9,50.8,66.3,54.2
2022,10,14,5,3.5,3.5,0.15,17.7,11.6,26.6,4.9,127.0,102.2
2022,10,14,6,15.5,16.1,0.19,9.2,1.4,67.8,71.7,60.3,14.5
2022,10,14,7,15.2,14.1,0.17,4.0,2.3,124.7,70.6,92.1,65.0
2022,10,14,8,6.4,5.5,0.17,5.3,3.6,205.6,74.1,239.5,216.5
2022,10,14,9,8.9,10.3,0.18,8.3,1.1,151.0,68.5,245.6,33.0
2022,10,14,10,14.5,15.6,0.23,18.4,14.7,9.8,18.8,133.0,62.7
2022,10,14,11,9.4,8.4,0.1,11.8,10.9,260.5,73.4,100.2,99.9
2022,10,14,12,20.7,21.9,0.22,10.1,0.6,355.2,5.9,135.1,59.2
2022,10,14,13,22.2,21.8,0.28,5.8,4.0,28.1,59.6,214.2,150.6
2022,10,14,14,13.7,13.8,0.03,14.8,14.1,102.0,0.9,69.9,39.0
2022,10,14,15,15.0,15.9,0.01,18.5,10.3,130.2,18.6,178.5,145.5
2022,10,14,16,19.4,18.3,0.01,22.1,12.6,130.5,53.8,140.2,44.1
2022,10,14,17,8.9,9.1,0.16,13.0,4.4,135.8,2.8,82.6,67.1
2022,10,14,18,14.8,14.1,0.03,14.4,4.5,6.1,7.4,246.4,81.2
2022,10,14,19,17.4,18.9,0.03,15.1,14.3,99.0,96.6,135.6,56.0
2022,10,14,20,13.6,14.7,0.11,11.4,5.1,224.2,32.6,148.8,122.5
2022,10,14,21,21.1,21.7,0.17,7.7,1.7,239.1,90.3,227.4,72.7
2022,10,14,22,23.5,25.0,0.11,9.7,4.3,276.5,25.4,107.4,20.5
2022,10,14,23,13.6,13.8,0.2,21.2,11.8,236.9,47.8,204.2,114.3
2022,10,15,0,15.4,14.7,0.14,13.4,12.4,240.4,86.6,150.4,35.9
2022,10,15,1,16.0,17.3,0.0,20.8,12.6,17.8,5.4,161.0,155.8
2022,10,15,2,15.7,16.8,0.01,15.4,7.5,128.9,6.3,244.7,40.4
2022,10,15,3,19.4,17.8,0.02,11.9,6.2,89.2,15.9,78.7,49.6
2022,10,15,4,18.1,17.1,0.05,6.8,0.3,4.9,2.9,223.0,88.3
2022,10,15,5,18.3,17.6,0.27,7.8,4.1,59.5,88.3,206.8,197.2
2022,10,15,6,11.0,12.5,0.25,16.4,14.4,129.0,22.1,116.9,86.7
2022,10,15,7,20.6,22.1,0.14,4.6,1.6,245.4,50.5,86.2,50.0
2022,10,15,8,10.0,11.2,0.25,8.0,5.3,18.8,22.2,74.7,49.7
2022,10,15,9,13.5,14.0,0.08,18.3,13.8,93.5,62.5,168.2,80.8
2022,10,15,10,15.4,16.3,0.12,6.1,0.9,237.0,18.1,194.8,105.9
2022,10,15,11,16.2,15.2,0.16,15.5,13.0,177.1,7.9,216.7,59.7
2022,10,15,12,24.0,24.8,0.25,4.4,2.0,337.9,18.8,104.8,13.6
2022,10,15,13,6.6,5.4,0.11,9.6,5.6,72.6,4.7,55.2,15.0
2022,10,15,14,10.2,9.5,0.13,8.2,5.4,103.8,20.3,245.9,176.7
2022,10,15,15,12.3,11.9,0.14,3.8,3.7,172.6,89.5,156.7,105.2
2022,10,15,16,16.3,16.7,0.17,15.5,8.2,337.6,31.0,67.5,48.8
2022,10,15,17,16.1,14.2,0.07,13.6,12.0,20.4,76.6,96.5,89.2
2022,10,15,18,17.8,17.9,0.23,8.6,3.9,280.1,42.1,132.6,102.5
2022,10,15,19,14.5,14.3,0.27,10.5,4.3,14.0,72.4,203.1,173.5
2022,10,15,20,13.7,15.4,0.06,14.8,7.3,354.7,61.5,224.1,37.1
2022,10,15,21,14.9,14.7,0.12,13.8,9.7,225.4,58.8,246.9,44.9
2022,10,15,22,15.8,14.5,0.09,2.3,0.9,266.7,80.5,191.2,121.7
2022,10,15,23,18.1,17.6,0.06,10.4,1.2,107.9,31.8,228.5,134.5
2022,10,16,0,3.6,1.9,0.17,14.8,7.4,20.7,40.8,194.0,141.0
2022,10,16,1,23.8,22.1,0.18,15.2,7.5,341.3,64.9,55.1,23.5
2022,10,16,2,22.4,23.4,0.19,16.0,12.7,282.7,48.7,88.5,25.0
2022,10,16,3,18.0,19.3,0.14,13.3,6.1,338.3,89.1,159.6,108.2
2022,10,16,4,12.7,12.1,0.27,5.4,4.8,351.4,55.9,240.2,73.3
2022,10,16,5,17.8,16.7,0.29,14.2,10.3,144.3,38.0,244.5,44.6
2022,10,16,6,9.7,10.7,0.06,15.0,14.5,219.5,38.6,111.7,25.7
2022,10,16,7,20.4,20.1,0.03,17.2,14.9,271.6,3.5,202.9,117.2
2022,10,16,8,18.6,17.7,0.02,13.7,10.5,163.3,52.0,158.4,26.1
2022,10,16,9,24.6,22.7,0.1,8.8,6.4,75.6,29.3,168.5,86.6
2022,10,16,10,16.6,14.7,0.27,14.6,13.8,140.1,49.6,56.1,44.1
2022,10,16,11,17.4,16.7,0.03,4.3,3.4,226.3,16.0,138.2,53.8
2022,10,16,12,14.0,13.5,0.1,3.1,2.8,93.4,52.9,82.7,54.8
2022,10,16,13,10.9,9.8,0.22,5.3,0.5,237.3,81.3,197.7,116.2
2022,10,16,14,20.4,22.3,0.02,7.6,3.0,162.6,61.5,232.0,66.9
2022,10,16,15,15.2,14.0,0.09,9.2,3.9,263.3,1.7,201.3,42.4
2022,10,16,16,16.8,17.2,0.06,9.7,7.9,349.1,8.6,185.6,47.7
2022,10,16,17,15.4,13.5,0.3,20.2,13.2,188.2,16.0,214.1,205.8
2022,10,16,18,19.6,18.8,0.16,8.7,5.8,186.1,57.1,166.5,116.1
2022,10,16,19,17.1,17.0,0.27,14.2,5.0,160.2,58.4,79.8,33.4
2022,10,16,20,12.5,14.0,0.22,16.6,9.4,28.0,46.7,149.9,66.8
2022,10,16,21,23.1,22.3,0.16,7.8,0.6,357.6,47.1,54.1,11.5
2022,10,16,22,12.7,12.3,0.22,5.2,3.0,227.9,72.9,188.7,117.5
2022,10,16,23,11.5,10.2,0.05,2.5,0.0,321.5,88.1,226.1,107.3
2022,10,17,0,14.4,13.4,0.04,10.7,2.1,197.7,8.3,88.8,65.1
2022,10,17,1,7.1,8.1,0.15,12.9,9.0,205.8,9.6,225.3,114.7
2022,10,17,2,18.3,16.9,0.15,7.8,6.6,262.3,43.0,222.3,181.4
2022,10,17,3,15.4,16.0,0.26,13.3,12.8,168.9,91.1,142.2,39.4
2022,10,17,4,12.4,14.2,0.26,4.6,2.5,40.6,11.3,76.3,53.1
2022,10,17,5,14.5,12.7,0.08,14.4,8.2,90.4,74.4,151.0,132.2
2022,10,17,6,11.9,12.1,0.19,17.0,12.2,115.4,56.3,145.9,115.7
2022,10,17,7,23.8,25.7,0.29,7.9,5.5,3.4,86.7,120.0,13.7
